,playerId,playerName,minutes,fouls_commited,fouls_won,yc,rc,ycrc,minutes_90,fouls_per_90,cards,cards_per_fouls
0,1021586,Gabriel Martinelli,1866,24,20,1,0,1,20.733333333333334,1.157556270096463,3,0.125
1,1021929,Jacob Ramsey,2476,32,44,6,0,0,27.511111111111113,1.1631663974151858,6,0.1875
2,1029063,Michael Olise,1137,16,27,4,0,0,12.633333333333333,1.266490765171504,4,0.25
3,1077975,Armando Broja,1978,29,26,2,0,0,21.977777777777778,1.319514661274014,2,0.06896551724137931
4,109491,Jay Rodriguez,1374,31,16,3,0,0,15.266666666666667,2.0305676855895194,3,0.0967741935483871
5,113836,Danny Welbeck,1477,17,13,0,0,0,16.41111111111111,1.0358835477318888,0,0.0
6,115067,Nemanja Matic,1382,26,3,3,0,0,15.355555555555556,1.6931982633863965,3,0.11538461538461539
7,127130,Jonjo Shelvey,1985,18,8,5,0,1,22.055555555555557,0.8161209068010075,7,0.3888888888888889
8,129915,Johann Berg Gudmundsson,1104,16,14,2,0,0,12.266666666666667,1.3043478260869565,2,0.125
9,148302,Cheikhou Kouyaté,1978,29,21,3,0,0,21.977777777777778,1.319514661274014,3,0.10344827586206896
10,148315,Christian Benteke,1136,16,16,3,0,0,12.622222222222222,1.267605633802817,3,0.1875
11,154280,Jordan Ayew,2023,38,66,2,0,0,22.477777777777778,1.6905585763717252,2,0.05263157894736842
12,156008,Jordan Henderson,2603,23,7,3,0,0,28.92222222222222,0.7952362658470995,3,0.13043478260869565
13,158545,Michail Antonio,2975,50,52,6,0,1,33.05555555555556,1.5126050420168067,8,0.16
14,159342,Mateusz Klich,2079,40,15,5,0,0,23.1,1.7316017316017316,5,0.125
15,160713,Tom Cleverley,1623,28,19,2,0,0,18.033333333333335,1.5526802218114601,2,0.07142857142857142
16,169193,Alexandre Lacazette,1789,32,29,0,0,0,19.877777777777776,1.6098378982671884,0,0.0
17,169200,Kevin De Bruyne,2205,21,27,2,0,0,24.5,0.8571428571428571,2,0.09523809523809523
18,169719,Chris Wood,2705,33,17,1,0,0,30.055555555555557,1.097966728280961,1,0.030303030303030304
19,172949,Thiago Alcántara,1533,19,13,2,0,0,17.033333333333335,1.11545988258317,2,0.10526315789473684
20,182223,Ashley Westwood,2289,29,22,7,0,0,25.433333333333334,1.1402359108781126,7,0.2413793103448276
21,184321,Callum Wilson,1388,27,22,4,0,0,15.422222222222222,1.7507204610951008,4,0.14814814814814814
22,185236,Joshua King,2249,43,21,5,0,0,24.988888888888887,1.7207647843485996,5,0.11627906976744186
23,188652, Allan,2186,30,22,7,1,0,24.288888888888888,1.2351326623970724,9,0.3
24,190851,Kenny McLean,2706,16,38,3,0,0,30.066666666666666,0.532150776053215,3,0.1875
25,191175,Adam Forshaw,1529,26,15,5,0,0,16.988888888888887,1.5304120340091565,5,0.19230769230769232
26,193869, Rodrigo,2270,21,30,9,0,0,25.22222222222222,0.8325991189427313,9,0.42857142857142855
27,194165,Harry Kane,3232,42,54,5,0,0,35.91111111111111,1.1695544554455446,5,0.11904761904761904
28,196169,Marcos Alonso,2172,25,28,8,0,0,24.133333333333333,1.0359116022099448,8,0.32
29,198510,Wilfried Zaha,2761,37,101,4,0,1,30.677777777777777,1.206084751901485,6,0.16216216216216217
30,201664,Nathan Redmond,1833,16,15,0,0,0,20.366666666666667,0.7855973813420621,0,0.0
31,207236,Granit Xhaka,2331,29,19,10,1,0,25.9,1.1196911196911197,12,0.41379310344827586
32,210128,Nampalys Mendy,1033,17,18,3,0,0,11.477777777777778,1.4811229428848016,3,0.17647058823529413
33,212470,Oriol Romeu,2895,46,24,9,0,0,32.166666666666664,1.4300518134715028,9,0.1956521739130435
34,214426,Danny Ings,1904,16,12,4,0,0,21.155555555555555,0.7563025210084033,4,0.25
35,214570,Jeffrey Schlupp,1846,26,22,1,0,0,20.511111111111113,1.2676056338028168,1,0.038461538461538464
36,215299,Lucas Moura,1772,20,37,4,0,0,19.68888888888889,1.0158013544018059,4,0.2
37,239219,Mateo Kovacic,1556,24,20,4,0,0,17.288888888888888,1.3881748071979436,4,0.16666666666666666
38,246575,Raheem Sterling,2127,19,37,1,0,0,23.633333333333333,0.8039492242595204,1,0.05263157894736842
39,248453,Paul Pogba,1354,39,29,7,1,0,15.044444444444444,2.5923190546528803,9,0.23076923076923078
40,261936,Mohamed Elyounoussi,2042,28,18,4,0,0,22.68888888888889,1.2340842311459352,4,0.14285714285714285
41,266146,Stuart Dallas,2427,25,25,4,0,0,26.966666666666665,0.927070457354759,4,0.16
42,266520,Christian Nørgaard,3059,56,33,8,0,0,33.98888888888889,1.6475972540045767,8,0.14285714285714285
43,266523,Pierre-Emile Højbjerg,3198,28,39,3,0,0,35.53333333333333,0.7879924953095685,3,0.10714285714285714
44,279490,James Ward-Prowse,3217,22,15,3,1,0,35.74444444444445,0.615480261112838,5,0.22727272727272727
45,282775, Jorginho,2278,30,38,5,0,0,25.31111111111111,1.1852502194907815,5,0.16666666666666666
46,28901,James McArthur,1436,24,20,4,0,0,15.955555555555556,1.5041782729805013,4,0.16666666666666666
47,292313,Raul Jiménez,2637,43,48,5,0,2,29.3,1.4675767918088738,9,0.20930232558139536
48,295067,Will Hughes,1058,18,17,6,0,0,11.755555555555556,1.5311909262759924,6,0.3333333333333333
49,303339,Sadio Mané,2824,50,50,5,0,0,31.377777777777776,1.593484419263456,5,0.1
50,304014,Fernando Marcal,1453,29,9,3,0,0,16.144444444444446,1.7962835512732276,3,0.10344827586206896
